sno,h,sub_h,link
97,Surat: Dead woman’s kin suspect foul play in Road accident,"Ten days after a 21-year-old woman died mysteriously in a Road accident, the city police have begun detailed investigation to the incident after her family member alleged foul play by her husband and in-laws, reportedly to get her Rs 63 lakh insurance claim.",https://timesofindia.indiatimes.com/city/surat/dead-womans-kin-suspect-foul-play-in-road-accident/articleshow/80335564.cms
98,Gujarat: Businessman dies in Road accident,A businessman from Savli died and two others were injured after an SUV they were all travelling in collided head on with a dumper truck near Lasundra village on Saturday midnight.,https://timesofindia.indiatimes.com/city/vadodara/businessman-dies-in-road-accident/articleshow/73395300.cms
99,Gujarat: Four of a family killed in car-truck collision,Four members of a family died while three others sustained injuries when a truck collided with the car they were travelling in on Amreli-Bagasra Road in Gujarat on Monday evening.,https://timesofindia.indiatimes.com/city/rajkot/gujarat-four-of-a-family-killed-in-car-truck-collision/articleshow/77070070.cms
100,Ahmedabad: Runner hurt in Road accident,"A 36-year-old man, who was a participant in a run organized by a private firm, was injured when a speeding pick-up van hit him near Sindhu Bhavan Road on Sunday morning.",https://timesofindia.indiatimes.com/city/ahmedabad/runner-hurt-in-road-accident/articleshow/72703381.cms
101,Road accidents claimed 39k lives in Gujarat in 5 years,,https://timesofindia.indiatimes.com/city/ahmedabad/road-accidents-claimed-39k-lives-in-gujarat-in-5-years/articleshow/78244226.cms
102,Four of family killed in MP Road accident cremated,"Even as the bodies of four persons who died in a Road accident near Dhar in Madhya Pradesh were brought to the city, the fifth person remains to be critically injured at a hospital in Indore.",https://timesofindia.indiatimes.com/city/vadodara/four-of-family-killed-in-mp-road-accident-cremated/articleshow/72249040.cms
103,"Gujarat: Deesa CA insures wife for Rs 60 lakh, stages murder as Road accident",It could very well be termed as a cold-blooded murder. A chartered accountant (CA) in Deesa town of Banaskantha was arrested on Friday for killing his wife with help of his friend and making it appear as an accident to claim Rs 60 lakh insurance money.,https://timesofindia.indiatimes.com/city/rajkot/deesa-ca-insures-wife-for-rs-60l-stages-murder-as-road-accident/articleshow/80727269.cms
104,Two killed in SUV-truck collision,,https://timesofindia.indiatimes.com/city/rajkot/two-killed-in-suv-truck-collision/articleshow/75905050.cms
105,Surat: Head constable killed in Road accident,,https://timesofindia.indiatimes.com/city/surat/head-constable-killed-in-road-accident/articleshow/71494670.cms
106,"Gujarati film actor, friend die in Road accident",,https://timesofindia.indiatimes.com/city/vadodara/gujarati-film-actor-friend-die-in-road-accident/articleshow/74663088.cms
107,Woman driving to Surat from Junagadh dies in Road accident,,https://timesofindia.indiatimes.com/city/rajkot/woman-driving-to-surat-from-junagadh-dies-in-road-accident/articleshow/75609483.cms
108,Two killed in Road accident in Mundra,,https://timesofindia.indiatimes.com/city/rajkot/two-killed-in-road-accident-in-mundra/articleshow/70707531.cms
