sno,h,sub_h,link
37,"One dead, two injured after tempo collides with truck in Delhi","A person lost his life and two others were injured in an accident when a tempo collided with a stationary truck at Nehru Place flyover in the national capital on Sunday morning, the police said.",https://timesofindia.indiatimes.com/city/delhi/one-dead-two-injured-after-tempo-collides-with-truck-in-delhi/articleshow/79975129.cms
38,Delhi: How Road accidents are leaving survivors with an uphill task,"or Harry Singh, life turned upside down when he met with an accident as a student. On International Day of Disabled Persons, Singh recalled when, as a 20-year-old studying Russian at Jawaharlal Nehru University, he collided with a car and he was flung to the pedestrian walkway. He is paralysed from the waist down. Apart from being a research scholar, he also has a startup, but says life has never been the same again.",https://timesofindia.indiatimes.com/city/delhi/how-road-accidents-are-leaving-survivors-with-an-uphill-task/articleshow/79554997.cms
39,Driver of cluster bus arrested for killing man while driving drunk,"A 45-year-old driver of a cluster bus was arrested five days after he allegedly killed a man while driving in an inebriated condition near Kashmere Gate metro station, police said on Wednesday.",https://timesofindia.indiatimes.com/city/delhi/driver-of-cluster-bus-arrested-for-killing-man-while-driving-drunk/articleshow/78534791.cms
40,"One killed, 1 hurt in Road accident while returning from office party in Dwarka: Police",,https://timesofindia.indiatimes.com/city/delhi/one-killed-1-hurt-in-road-accident-while-returning-from-office-party-in-dwarka-police/articleshow/81331906.cms
41,Three injured as cluster bus mows down seven vehicles on Delhi-Meerut Expressway,"A speeding cluster bus damaged seven vehicles and injured three men near the Khel Gaon bus stop on Delhi-Meerut Expressway (NH-9) on Wednesday evening. The bus driver, however, managed to flee. This incident has yet again brought to the fore the need to rein in rogue cluster bus drivers.",https://timesofindia.indiatimes.com/city/delhi/3-injured-as-cluster-bus-mows-down-7-vehicles/articleshow/71192312.cms
42,"Wrong-lane crash at Barapullah flyover kills executive, cousin critical","A 36-year-old executive at a multinational firm was killed while his 33-year-old cousin was battling for life after the scooty they were riding, on the wrong lane, crashed into the side rails, throwing them off the Barapullah flyover near Sarai Kale Khan on Saturday evening.",https://timesofindia.indiatimes.com/city/delhi/wrong-lane-crash-at-barapullah-flyover-kills-executive-cousin-critical/articleshow/70834402.cms
43,Delhi: Tribunal awards Rs 17 lakh to Road accident victims,"A Motor Accident Claims Tribunal (MACT) has awarded over Rs 17 lakh as compensation to the victims of a 2015 Road accident, which had left a 20-year-old man dead and two others injured in Najafgarh.",https://timesofindia.indiatimes.com/city/delhi/delhi-tribunal-awards-rs-17-lakh-to-road-accident-victims/articleshow/70709919.cms
44,Man killed by speeding truck in Delhi's Punjabi Bagh,"A 30-year-old man was mowed down by a speeding truck in west Delhi's Punjabi Bagh area, police said on Friday. The truck driver was arrested and the vehicle seized, they added.",https://timesofindia.indiatimes.com/city/delhi/man-killed-by-speeding-truck-in-delhis-punjabi-bagh/articleshow/72299605.cms
45,Delhi recorded a death in Road accidents every five hours last year,"Of every 10 fatal Road accidents in Indian cities with a population of over one million, one is in Delhi. The toll in the city hit the highest mark in the past five years in 2018. According to an accident report brought out by the Union ministry of road transport and highways, Delhi suffered a road death almost every five hours last year.",https://timesofindia.indiatimes.com/city/delhi/delhi-recorded-a-death-in-road-accidents-every-5-hours-last-yr/articleshow/72090403.cms
46,Three killed as truck rams into car in Delhi,"Three men were mowed down while one got injured after a speeding truck rammed into a car in southeast Delhi, police said on Monday. Police said they received information at around 11 pm on Sunday regarding the incident on Maa Anand Mai Marg near Indira Kalyan Vihar Okhla Phase -I.",https://timesofindia.indiatimes.com/city/delhi/three-killed-as-truck-rams-into-car-in-delhi/articleshow/72009638.cms
