sno,h,sub_h,link
34,Thiruvananthapuram tops in number of fatal accidents in Kerala,"As per the statistics released by the state crime records bureau, the capital district tops the list of most number of fatal accidents reported in the state in the last year. Thiruvananthapuram city and rural police districts have recorded a combined total of 348 fatal accident cases in which 367 individuals died. Of this, Thiruvananthapuram rural police district has contributed more than half the cases.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/district-tops-in-number-of-fatal-accidents-in-state/articleshow/80886433.cms
35,Covid fatalities surpass accident deaths in Kerala,"Deaths in the state from Road accidents and other communicable diseases were less than Covid-19-related fatalities in 2020. The overall death rate also dropped by around 10% between 2019 and 2020, as per latest data from the civil registration system.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/covid-fatalities-surpass-accident-deaths/articleshow/80675691.cms
36,Road accidents killed 372 in Ernakulam rural areas last year,"Ernakulam rural limits witnessed 372 deaths and 2,255 accidents last year till December, according to a report released by police. As many as 2,480 people were injured from road traffic crashes during the same period.",https://timesofindia.indiatimes.com/city/kochi/road-accidents-killed-372-in-ekm-rural-areas-last-year/articleshow/80076017.cms
37,Two killed in Road accident in Ernakulam,,https://timesofindia.indiatimes.com/city/kochi/two-killed-in-road-accident-in-ernakulam/articleshow/75773056.cms
38,Kozhikode: Newly-wed couple killed as bike collides with truck,"In a tragic incident, a newly-wed couple was killed in an accident on the national highway near Kakkanchery on Malappuram-Kozhikode border on Saturday.",https://timesofindia.indiatimes.com/city/kozhikode/kozhikode-newly-wed-couple-killed-as-bike-collides-with-truck/articleshow/79228292.cms
39,Woman who tried to commit suicide dies in Road accident in Kerala's Alappuzha,"A 32-year-old-woman, who tried to commit suicide, died after the ambulance which was carrying her rammed a truck on NH-66 within Aroor police station limits. Her father and uncle also suffered injuries in the accident.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/woman-who-tried-to-commit-suicide-dies-in-road-accident-in-keralas-alappuzha/articleshow/76417695.cms
40,Kerala: Four dead as speeding bus rams into autorickshaw in Angamaly,"Four people, including three women of a family, died when the autorickshaw they were travelling in was hit by a private bus at Angamaly on Monday morning.",https://timesofindia.indiatimes.com/city/kochi/kerala-four-dead-as-speeding-bus-rams-into-autorickshaw-in-angamaly/articleshow/72218680.cms
41,Two motorists killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/kochi/two-motorists-killed-in-separate-road-accidents/articleshow/73062490.cms
42,Father and son die in Road accident in Alappuzha,A father and his son were killed in an accident on NH-66 in Alappuzha on Sunday after their two-wheeler got trapped between a truck and mini bus.,https://timesofindia.indiatimes.com/city/thiruvananthapuram/father-and-son-die-in-road-accident-in-alappuzha/articleshow/72696464.cms
43,Two Kerala youths killed in Dubai Road accident,"Two youths, hailing from Kerala and were pursuing studies in foreign universities, died in a road accid1ent in Dubai on Thursday.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/two-kerala-youths-killed-in-dubai-road-accident/articleshow/72986447.cms
44,"Kerala: On an average, lockdown saw 12 Road accidents each day",,https://timesofindia.indiatimes.com/city/thiruvananthapuram/on-an-avg-lockdown-saw-12-road-accidents-each-day/articleshow/75650700.cms
45,One death in Road accidents every day in Kochi,"As many as 1,246 persons were grievously injured and 106 persons were killed in Road accidents in Kochi till September this year, shows the latest data of the Kerala Police. The number of deaths in Rural Ernakulam is 249 whereas 2,321 persons sustained grievous injuries here this year.",https://timesofindia.indiatimes.com/city/kochi/one-death-in-road-accidents-every-day-in-district/articleshow/72231448.cms
46,2 Kerala couples on vacation in Karnataka killed in road mishap,,https://timesofindia.indiatimes.com/city/kozhikode/2-kerala-couples-on-vacation-in-karnataka-killed-in-road-mishap/articleshow/69476612.cms
47,Kerala high court judge apologises to family of accident victim,,https://timesofindia.indiatimes.com/city/kochi/hc-judge-apologises-to-family-of-accident-victim/articleshow/72553432.cms
48,More suicides in Kerala than Road accident deaths in 2018,"The suicide data of the state released by the National Crime Records Bureau (NCRB) along with the crime and accident data of 2018 presents a grim picture. In 2018, as many as 8,237 persons committed suicide in the state. This is nearly double the number of persons who died in s in the same year, which is 4,303. In 2017, the number of suicide deaths in the state were 7,870 and the year before, 7,705. While there was only an increase of 165 suicides going from 2016 and 2017, in 2018, there were 367 more suicides than the previous year.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/more-suicides-in-state-than-road-accident-deaths-in-18/articleshow/73179238.cms
49,Three killed in Road accident at Vythiri,,https://timesofindia.indiatimes.com/city/kozhikode/three-killed-in-road-accident-at-vythiri/articleshow/68587870.cms
50,Kerala tops in near-fatal accidents,"Kerala tops the chart when it comes to the number of people getting grievously injured in Road accidents and in 2018, the figure was 31,672, followed by Karnataka (21, 277). This was known from the latest data made available by the Ministry of Road Transport and Highways (MoRTH).",https://timesofindia.indiatimes.com/city/kochi/kerala-tops-in-near-fatal-accidents/articleshow/72090166.cms
51,NRI on vacation killed in Road accident,,https://timesofindia.indiatimes.com/city/thiruvananthapuram/nri-on-vacation-killed-in-road-accident/articleshow/68472180.cms
